JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise
AC|Achats|AC00011|20241220|445620|TVA deductible sur immobilisations|||AC129876|20241220|FACT 250211 PAPETERIE EXPRESS|0,00|726,12|||20241221||
AC|Achats|AC00012|20241210|621000|Personnel exterieur a l'entreprise|||AC123130|20241210|FACT 250120 DALKIA FRANCE|901,48|0,00|||20241212||
AC|Achats|AC00012|20241210|467000|Autres comptes debiteurs ou crediteurs|||AC123130|20241210|FACT 250120 DALKIA FRANCE|0,00|901,48|||20241212||
AC|Achats|AC00013|20240920|612000|Redevances de credit-bail|||AC097085|20240920|FACT 250223 DALKIA FRANCE|863,85|0,00|||20240924||
AC|Achats|AC00013|20240920|590000|Depreciation des valeurs mobilieres de placement|||AC097085|20240920|FACT 250223 DALKIA FRANCE|0,00|863,85|||20240924||
AC|Achats|AC00014|20240510|623100|Annonces et insertions|||AC055241|20240510|FACT 250203 PAPETERIE EXPRESS|543,65|0,00|||20240514||
AC|Achats|AC00014|20240510|508000|Interets courus sur VMP|||AC055241|20240510|FACT 250203 PAPETERIE EXPRESS|0,00|543,65|||20240514||
AC|Achats|AC00015|20241206|606400|Fournitures administratives|||AC121318|20241206|FACT 250217 PAPETERIE EXPRESS|447,44|0,00|||20241212||
AC|Achats|AC00015|20241206|431000|Securite sociale|||AC121318|20241206|FACT 250217 PAPETERIE EXPRESS|0,00|447,44|||20241212||
AC|Achats|AC00016|20240719|611000|Sous-traitance generale|||AC075663|20240719|FACT 250127 PAPETERIE EXPRESS|1844,26|0,00|||20240720||
AC|Achats|AC00016|20240719|471000|Compte d'attente|||AC075663|20240719|FACT 250127 PAPETERIE EXPRESS|0,00|1844,26|||20240720||
AC|Achats|AC00017|20240112|628100|Concours divers (cotisations...)|||AC018892|20240112|FACT 250205 DALKIA FRANCE|1595,47|0,00|||20240113||
AC|Achats|AC00017|20240112|445620|TVA deductible sur immobilisations|||AC018892|20240112|FACT 250205 DALKIA FRANCE|0,00|1595,47|||20240113||
AC|Achats|AC00018|20240316|622600|Honoraires|||AC039359|20240311|FACT 250203 DALKIA FRANCE|1047,84|0,00|||20240316||
AC|Achats|AC00018|20240311|445710|TVA collectee a payer|||AC039359|20240311|FACT 250203 DALKIA FRANCE|0,00|1047,84|||20240316||
AC|Achats|AC00019|20240126|628100|Concours divers (cotisations...)|||VE053028|20240126|FACT 250114 TELECOM SAS|917,79|0,00|||20240128||
AC|Achats|AC00019|20240126|500000|Valeurs mobilieres de placement|||AC019728|20240126|FACT 250114 TELECOM SAS|0,00|917,79|||20240128||
AC|Achats|AC00020|20240524|623100|Annonces et insertions|||AC057241|20240524|FACT 250104 ELECTRICITE DE FRANCE|1662,99|0,00|||20240528||
AC|Achats|AC00020|20240524|403000|Fournisseurs - Effets a payer|||AC057241|20240524|FACT 250104 ELECTRICITE DE FRANCE|0,00|1662,99|||20240528||
AC|Achats|AC00021|20240719|626000|Frais postaux et de telecommunications|||AC073560|20240719|FACT 250130 FOURNITURES BUREAU|598,08|0,00|||20240723||
AC|Achats|AC00021|20240719|517000|Autres organismes financiers|||AC073560|20240719|FACT 250130 FOURNITURES BUREAU|0,00|598,08|||20240723||
AC|Achats|AC00022|20240731|623000|Publicite, publications, relations publiques|||AC079828|20240731|FACT 250208 ELECTRICITE DE FRANCE|1844,58|0,00|||20240803||
AC|Achats|AC00022|20240731|468600|Charges a payer|||AC079828|20240731|FACT 250208 ELECTRICITE DE FRANCE|0,00|1844,58|||20240803||
AC|Achats|AC00023|20240531|613500|Locations mobilieres|||AC051940|20240531|FACT 250208 DALKIA FRANCE|946,34|0,00|||20240607||
AC|Achats|AC00023|20240531|419100|Clients - Avances et acomptes recus|||AC051940|20240531|FACT 250208 DALKIA FRANCE|0,00|946,34|||20240607||
AC|Achats|AC00024|20240101|601000|Achats de matieres premieres|||AC016525|20240101|FACT 250213 TELECOM SAS|1209,55|0,00|||20240108||
AC|Achats|AC00024|20240101|530000|Caisse|||AC016525|20240101|FACT 250213 TELECOM SAS|0,00|1209,55|||20240108||
AC|Achats|AC00025|20240105|623100|Annonces et insertions|||AC017380|20240105|FACT 250130 DALKIA FRANCE|1148,86|0,00|||20240111||
AC|Achats|AC00025|20240105|408400|Fournisseurs d'immobilisations - Factures non parvenues|||AC017380|20240105|FACT 250130 DALKIA FRANCE|0,00|1148,86|||20240111||
AC|Achats|AC00026|20240130|611000|Sous-traitance generale|||AC016006|20240130|FACT 250110 FOURNITURES BUREAU|664,79|0,00|||20240130||
AC|Achats|AC00026|20240130|590000|Depreciation des valeurs mobilieres de placement|||AC016006|20240130|FACT 250110 FOURNITURES BUREAU|0,00|664,79|||20240130||
AC|Achats|AC00027|20240224|627000|Services bancaires et assimiles|||AC022046|20240223|FACT 250120 TELECOM SAS|1749,60|0,00|||20240224||
AC|Achats|AC00027|20240223|468600|Charges a payer|||AC022046|20240223|FACT 250120 TELECOM SAS|0,00|1749,60|||20240224||
AC|Achats|AC00028|20240123|606100|Electricite, gaz, eau|||AC015191|20240123|FACT 250212 ELECTRICITE DE FRANCE|1783,15|0,00|||20240127||
AC|Achats|AC00028|20240123|590000|Depreciation des valeurs mobilieres de placement|||AC015191|20240123|FACT 250212 ELECTRICITE DE FRANCE|0,00|1783,15|||20240127||
AC|Achats|AC00029|20241008|602200|Achats de fournitures consommables|||AC109840|20241008|FACT 250211 ELECTRICITE DE FRANCE|1220,54|0,00|||20241008||
AC|Achats|AC00029|20241008|530000|Caisse|||AC109840|20241008|FACT 250211 ELECTRICITE DE FRANCE|0,00|1220,54|||20241008||
AC|Achats|AC00030|20241120|602200|Achats de fournitures consommables|||AC117264|20241120|FACT 250209 DALKIA FRANCE|91,92|0,00|||20241125||
AC|Achats|AC00030|20241120|445510|TVA a decaisser|||AC117264|20241120|FACT 250209 DALKIA FRANCE|0,00|91,92|||20241125||
AC|Achats|AC00031|20241114|625700|Receptions|||AC113791|20241114|FACT 250204 TELECOM SAS|1305,26|0,00|||20241120||
AC|Achats|AC00031|20241114|451000|Groupe|||AC113791|20241114|FACT 250204 TELECOM SAS|0,00|1305,26|||20241120||
AC|Achats|AC00032|20240419|625100|Voyages et deplacements|||AC041857|20240419|FACT 250101 ELECTRICITE DE FRANCE|1725,87|0,00|||20240423||
AC|Achats|AC00032|20240419|413000|Clients - Effets a recevoir|||AC041857|20240419|FACT 250101 ELECTRICITE DE FRANCE|0,00|1725,87|||20240423||
AC|Achats|AC00033|20240314|613200|Locations immobilieres|||AC037569|20240314|FACT 250220 DALKIA FRANCE|841,39|0,00|||20240315||
AC|Achats|AC00033|20240314|467000|Autres comptes debiteurs ou crediteurs|||AC037569|20240314|FACT 250220 DALKIA FRANCE|0,00|841,39|||20240315||
AC|Achats|AC00034|20240614|623400|Cadeaux a la clientele|||AC066735|20240614|FACT 250129 TELECOM SAS|1116,12|0,00|||20240619||
AC|Achats|AC00034|20240614|421000|Personnel - Remunerations dues|||AC066735|20240614|FACT 250129 TELECOM SAS|0,00|1116,12|||20240619||
AC|Achats|AC00035|20240904|611000|Sous-traitance generale|||AC093909|20240904|FACT 250105 PAPETERIE EXPRESS|698,73|0,00|||20240905||
AC|Achats|AC00035|20240904|431000|Securite sociale|||AC093909|20240904|FACT 250105 PAPETERIE EXPRESS|0,00|698,73|||20240905||
AC|Achats|AC00036|20241203|613500|Locations mobilieres|||AC122491|20241203|FACT 250224 PAPETERIE EXPRESS|1125,54|0,00|||20241207||
AC|Achats|AC00036|20241203|447100|Autres impots, taxes et versements assimiles|||AC122491|20241203|FACT 250224 PAPETERIE EXPRESS|0,00|1125,54|||20241207||
AC|Achats|AC00037|20240301|616000|Primes d'assurance|||AC036897|20240301|FACT 250217 ELECTRICITE DE FRANCE|347,97|0,00|||20240306||
AC|Achats|AC00037|20240301|408400|Fournisseurs d'immobilisations - Factures non parvenues|||AC036897|20240301|FACT 250217 ELECTRICITE DE FRANCE|0,00|347,97|||20240306||
AC|Achats|AC00038|20241015|626000|Frais postaux et de telecommunications|||AC107825|20241015|FACT 250222 ELECTRICITE DE FRANCE|281,00|0,00|||20241017||
AC|Achats|AC00038|20241015|468600|Charges a payer|||AC107825|20241015|FACT 250222 ELECTRICITE DE FRANCE|0,00|281,00|||20241017||
AC|Achats|AC00039|20240801|615500|Entretien et reparations sur biens mobiliers|||AC082387|20240801|FACT 250202 PAPETERIE EXPRESS|787,14|0,00|||20240806||
AC|Achats|AC00039|20240801|471000|Compte d'attente|||AC082387|20240801|FACT 250202 PAPETERIE EXPRESS|0,00|787,14|||20240806||
AC|Achats|AC00040|20240103|623400|Cadeaux a la clientele|||AC015216|20240103|FACT 250203 ELECTRICITE DE FRANCE|1994,17|0,00|||20240105||
AC|Achats|AC00040|20240103|514000|Cheques postaux|||AC015216|20240103|FACT 250203 ELECTRICITE DE FRANCE|0,00|1994,17|||20240105||
AC|Achats|AC00041|20241106|608500|Frais accessoires d'achat|||AC119212|20241106|FACT 250219 DALKIA FRANCE|1263,81|0,00|||20241111||
AC|Achats|AC00041|20241106|404000|Fournisseurs d'immobilisations|||AC119212|20241106|FACT 250219 DALKIA FRANCE|0,00|1263,81|||20241111||
AC|Achats|AC00042|20241015|623100|Annonces et insertions|||AC109150|20241015|FACT 250215 TELECOM SAS|1580,46|0,00|||20241022||
AC|Achats|AC00042|20241015|518100|Interets courus a payer|||AC109150|20241015|FACT 250215 TELECOM SAS|0,00|1580,46|||20241022||
AC|Achats|AC00043|20240412|614000|Charges locatives|||AC049452|20240412|FACT 250131 ELECTRICITE DE FRANCE|534,33|0,00|||20240413||
AC|Achats|AC00043|20240412|411000|Clients|C00002|CLIENT BETA|AC049452|20240412|FACT 250131 ELECTRICITE DE FRANCE|0,00|534,33|Y6|20241228|20240413||
AC|Achats|AC00044|20240716|606100|Electricite, gaz, eau|||AC075401|20240716|FACT 250209 ELECTRICITE DE FRANCE|941,00|0,00|||20240716||
AC|Achats|AC00044|20240716|444000|Etat - Impots sur les benefices|||AC075401|20240716|FACT 250209 ELECTRICITE DE FRANCE|0,00|941,00|||20240716||
AC|Achats|AC00045|20240920|622600|Honoraires|||AC093910|20240920|FACT 250220 PAPETERIE EXPRESS|999,65|0,00|||20240925||
AC|Achats|AC00045|20240920|445660|TVA deductible sur ABS|||AC093910|20240920|FACT 250220 PAPETERIE EXPRESS|0,00|999,65|||20240925||
AC|Achats|AC00046|20240402|615200|Entretien et reparations sur biens immobiliers|||AC041550|20240402|FACT 250223 TELECOM SAS|1733,66|0,00|||20240403||
AC|Achats|AC00046|20240402|445510|TVA a decaisser|||AC041550|20240402|FACT 250223 TELECOM SAS|0,00|1733,66|||20240403||
AC|Achats|AC00047|20240322|606100|Electricite, gaz, eau|||AC036181|20240322|FACT 250111 DALKIA FRANCE|1977,23|0,00|||20240328||
AC|Achats|AC00047|20240322|445510|TVA a decaisser|||AC036181|20240322|FACT 250111 DALKIA FRANCE|0,00|1977,23|||20240328||
AC|Achats|AC00048|20240429|602200|Achats de fournitures consommables|||AC041882|20240429|FACT 250203 TELECOM SAS|1010,49|0,00|||20240505||
AC|Achats|AC00048|20240429|468600|Charges a payer|||AC041882|20240429|FACT 250203 TELECOM SAS|0,00|1010,49|||20240505||
AC|Achats|AC00049|20240419|602100|Achats de matieres consommables|||AC049916|20240419|FACT 250221 TELECOM SAS|1408,56|0,00|||20240419||
AC|Achats|AC00049|20240419|401000|Fournisseurs|F00005|BUREAU VERITAS|AC049916|20240419|FACT 250221 TELECOM SAS|0,00|1408,56|||20240419||
AC|Achats|AC00050|20240223|615200|Entretien et reparations sur biens immobiliers|||AC024125|20240223|FACT 250207 ELECTRICITE DE FRANCE|1978,64|0,00|||20240301||
AC|Achats|AC00050|20240223|408100|Fournisseurs - Factures non parvenues|||AC024125|20240223|FACT 250207 ELECTRICITE DE FRANCE|0,00|1978,64|||20240301||
AC|Achats|AC00051|20240209|616000|Primes d'assurance|||AC028458|20240209|FACT 250121 FOURNITURES BUREAU|432,79|0,00|||20240212||
AC|Achats|AC00051|20240209|445710|TVA collectee a payer|||AC028458|20240209|FACT 250121 FOURNITURES BUREAU|0,00|432,79|||20240212||
AC|Achats|AC00052|20240119|625100|Voyages et deplacements|||AC012473|20240119|FACT 250218 ELECTRICITE DE FRANCE|1305,40|0,00|||20240122||
AC|Achats|AC00052|20240119|447100|Autres impots, taxes et versements assimiles|||AC012473|20240119|FACT 250218 ELECTRICITE DE FRANCE|0,00|1305,40|||20240122||
AC|Achats|AC00053|20241213|401000|Fournisseurs|F00008|TRANSPORT EXPRESS|AC121737|20241213|FACT 250204 TELECOM SAS|3160,08|0,00|||20241214||
AC|Achats|AC00053|20241213|517000|Autres organismes financiers|||AC121737|20241213|FACT 250204 TELECOM SAS|0,00|3160,08|||20241214||
AC|Achats|AC00054|20240308|618100|Documentation generale|||AC037278|20240308|FACT 250101 ELECTRICITE DE FRANCE|1349,90|0,00|||20240310||
AC|Achats|AC00054|20240308|419100|Clients - Avances et acomptes recus|||AC037278|20240308|FACT 250101 ELECTRICITE DE FRANCE|0,00|1349,90|||20240310||
AC|Achats|AC00055|20240911|615500|Entretien et reparations sur biens mobiliers|||AC098925|20240911|FACT 250111 TELECOM SAS|1010,28|0,00|||20240913||
AC|Achats|AC00055|20240911|517000|Autres organismes financiers|||AC098925|20240911|FACT 250111 TELECOM SAS|0,00|1010,28|||20240913||
AC|Achats|AC00056|20241224|602260|Achats d'emballages|||AC128985|20241224|FACT 250205 DALKIA FRANCE|835,59|0,00|||20241225||
AC|Achats|AC00056|20241224|445620|TVA deductible sur immobilisations|||AC128985|20241224|FACT 250205 DALKIA FRANCE|0,00|835,59|||20241225||
AC|Achats|AC00057|20240329|627000|Services bancaires et assimiles|||AC031227|20240329|FACT 250120 PAPETERIE EXPRESS|22,14|0,00|||20240404||
AC|Achats|AC00057|20240329|486000|Charges constatees d'avance|||AC031227|20240329|FACT 250120 PAPETERIE EXPRESS|0,00|22,14|||20240404||
AC|Achats|AC00058|20241219|607000|Achats de marchandises|||AC128763|20241219|FACT 250108 PAPETERIE EXPRESS|15,96|0,00|||20241220||
AC|Achats|AC00058|20241219|409100|Fournisseurs - Avances et acomptes verses|||AC128763|20241219|FACT 250108 PAPETERIE EXPRESS|0,00|15,96|||20241220||
AC|Achats|AC00059|20240809|612000|Redevances de credit-bail|||AC081672|20240809|FACT 250222 ELECTRICITE DE FRANCE|1672,64|0,00|||20240815||
AC|Achats|AC00059|20240809|413000|Clients - Effets a recevoir|||AC081672|20240809|FACT 250222 ELECTRICITE DE FRANCE|0,00|1672,64|||20240815||
AC|Achats|AC00060|20240125|607000|Achats de marchandises|||AC012663|20240125|FACT 250102 DALKIA FRANCE|704,98|0,00|||20240127||
AC|Achats|AC00060|20240125|428200|Personnel - Conges payes|||AC012663|20240125|FACT 250102 DALKIA FRANCE|0,00|704,98|||20240127||
AC|Achats|AC00061|20240520|626000|Frais postaux et de telecommunications|||AC054740|20240520|FACT 250201 ELECTRICITE DE FRANCE|1403,13|0,00|||20240526||
AC|Achats|AC00061|20240520|500000|Valeurs mobilieres de placement|||AC054740|20240520|FACT 250201 ELECTRICITE DE FRANCE|0,00|1403,13|||20240526||
AC|Achats|AC00062|20240228|602200|Achats de fournitures consommables|||AC028864|20240228|FACT 250110 FOURNITURES BUREAU|1862,92|0,00|||20240305||
AC|Achats|AC00062|20240228|518700|Interets courus a recevoir|||AC028864|20240228|FACT 250110 FOURNITURES BUREAU|0,00|1862,92|||20240305||
AC|Achats|AC00063|20241227|607000|Achats de marchandises|||AC124511|20241227|FACT 250120 TELECOM SAS|1426,14|0,00|||20241230||
AC|Achats|AC00063|20241227|444000|Etat - Impots sur les benefices|||AC124511|20241227|FACT 250120 TELECOM SAS|0,00|1426,14|||20241230||
AC|Achats|AC00064|20240909|602100|Achats de matieres consommables|||AC098115|20240909|FACT 250103 FOURNITURES BUREAU|1259,54|0,00|||20240916||
AC|Achats|AC00064|20240909|401000|Fournisseurs|F00007|ASSURANCE GENERALI|AC098115|20240909|FACT 250103 FOURNITURES BUREAU|0,00|1259,54|||20240916||
AC|Achats|AC00065|20240520|613500|Locations mobilieres|||AC059674|20240520|FACT 250221 TELECOM SAS|235,25|0,00|||20240522||
AC|Achats|AC00065|20240520|437000|Autres organismes sociaux|||AC059674|20240520|FACT 250221 TELECOM SAS|0,00|235,25|||20240522||
AC|Achats|AC00066|20240531|622700|Frais d'actes et de contentieux|||AC055256|20240531|FACT 250120 FOURNITURES BUREAU|1318,18|0,00|||20240603||
AC|Achats|AC00066|20240531|455000|Associes - Comptes courants|||AC055256|20240531|FACT 250120 FOURNITURES BUREAU|0,00|1318,18|||20240603||
AC|Achats|AC00067|20240502|622700|Frais d'actes et de contentieux|||AC057158|20240502|FACT 250102 ELECTRICITE DE FRANCE|1072,84|0,00|||20240507||
AC|Achats|AC00067|20240502|428200|Personnel - Conges payes|||AC057158|20240502|FACT 250102 ELECTRICITE DE FRANCE|0,00|1072,84|||20240507||
AC|Achats|AC00068|20240405|623400|Cadeaux a la clientele|||AC049650|20240405|FACT 250116 TELECOM SAS|946,98|0,00|||20240405||
AC|Achats|AC00068|20240405|487000|Produits constates d'avance|||AC049650|20240405|FACT 250116 TELECOM SAS|0,00|946,98|||20240405||
AC|Achats|AC00069|20240117|608500|Frais accessoires d'achat|||AC015505|20240117|FACT 250121 FOURNITURES BUREAU|1773,01|0,00|||20240117||
AC|Achats|AC00069|20240117|418100|Clients - Factures a etablir|||AC015505|20240117|FACT 250121 FOURNITURES BUREAU|0,00|1773,01|||20240117||
AC|Achats|AC00070|20240802|615200|Entretien et reparations sur biens immobiliers|||AC085600|20240802|FACT 250113 ELECTRICITE DE FRANCE|1476,68|0,00|||20240806||
AC|Achats|AC00070|20240802|512100|Banque secondaire|||AC085600|20240802|FACT 250113 ELECTRICITE DE FRANCE|0,00|1476,68|||20240806||
AC|Achats|AC00071|20240930|613200|Locations immobilieres|||AC099585|20240930|FACT 250107 PAPETERIE EXPRESS|1448,93|0,00|||20241003||
AC|Achats|AC00071|20240930|512000|Banque principale|||AC099585|20240930|FACT 250107 PAPETERIE EXPRESS|0,00|1448,93|||20241003||
AC|Achats|AC00072|20240325|623400|Cadeaux a la clientele|||AC037341|20240325|FACT 250102 FOURNITURES BUREAU|950,11|0,00|||20240401||
AC|Achats|AC00072|20240325|437000|Autres organismes sociaux|||AC037341|20240325|FACT 250102 FOURNITURES BUREAU|0,00|950,11|||20240401||
AC|Achats|AC00073|20240614|602100|Achats de matieres consommables|||AC069921|20240614|FACT 250109 DALKIA FRANCE|422,14|0,00|||20240619||
AC|Achats|AC00073|20240614|404000|Fournisseurs d'immobilisations|||AC069921|20240614|FACT 250109 DALKIA FRANCE|0,00|422,14|||20240619||
AC|Achats|AC00074|20241227|627000|Services bancaires et assimiles|||AC127628|20241227|FACT 250129 DALKIA FRANCE|1347,92|0,00|||20241229||
AC|Achats|AC00074|20241227|514000|Cheques postaux|||AC127628|20241227|FACT 250129 DALKIA FRANCE|0,00|1347,92|||20241229||
AC|Achats|AC00075|20241007|601000|Achats de matieres premieres|||AC108911|20241007|FACT 250107 FOURNITURES BUREAU|866,58|0,00|||20241007||
AC|Achats|AC00075|20241007|512000|Banque principale|||AC108911|20241007|FACT 250107 FOURNITURES BUREAU|0,00|866,58|||20241007||
AC|Achats|AC00076|20240104|618100|Documentation generale|||AC011562|20240104|FACT 250121 PAPETERIE EXPRESS|832,00|0,00|||20240111||
AC|Achats|AC00076|20240104|409100|Fournisseurs - Avances et acomptes verses|||AC011562|20240104|FACT 250121 PAPETERIE EXPRESS|0,00|832,00|||20240111||
AC|Achats|AC00077|20241031|606300|Fournitures d'entretien et petit equipement|||AC107922|20241031|FACT 250121 DALKIA FRANCE|1571,50|0,00|||20241102||
AC|Achats|AC00077|20241031|486000|Charges constatees d'avance|||AC107922|20241031|FACT 250121 DALKIA FRANCE|0,00|1571,50|||20241102||
AC|Achats|AC00078|20240418|602100|Achats de matieres consommables|||AC045394|20240418|FACT 250212 DALKIA FRANCE|1047,91|0,00|||20240423||
AC|Achats|AC00078|20240418|428200|Personnel - Conges payes|||AC045394|20240418|FACT 250212 DALKIA FRANCE|0,00|1047,91|||20240423||
AC|Achats|AC00079|20240405|614000|Charges locatives|||AC043321|20240405|FACT 250124 PAPETERIE EXPRESS|795,60|0,00|||20240406||
AC|Achats|AC00079|20240405|413000|Clients - Effets a recevoir|||AC043321|20240405|FACT 250124 PAPETERIE EXPRESS|0,00|795,60|||20240406||
AC|Achats|AC00080|20240101|627000|Services bancaires et assimiles|||AC015845|20240101|FACT 250107 FOURNITURES BUREAU|1143,65|0,00|||20240101||
AC|Achats|AC00080|20240101|514000|Cheques postaux|||AC015845|20240101|FACT 250107 FOURNITURES BUREAU|0,00|1143,65|||20240101||
AC|Achats|AC00081|20241105|606800|Autres matieres et fournitures|||AC114466|20241105|FACT 250222 ELECTRICITE DE FRANCE|1584,10|0,00|||20241105||
AC|Achats|AC00081|20241105|514000|Cheques postaux|||AC114466|20241105|FACT 250222 ELECTRICITE DE FRANCE|0,00|1584,10|||20241105||
AC|Achats|AC00082|20240627|606800|Autres matieres et fournitures|||AC063613|20240627|FACT 250216 DALKIA FRANCE|188,37|0,00|||20240628||
AC|Achats|AC00082|20240627|427000|Personnel - Oppositions|||AC063613|20240627|FACT 250216 DALKIA FRANCE|0,00|188,37|||20240628||
AC|Achats|AC00083|20241223|615200|Entretien et reparations sur biens immobiliers|||AC123317|20241223|FACT 250120 PAPETERIE EXPRESS|112,98|0,00|||20241229||
AC|Achats|AC00083|20241223|428200|Personnel - Conges payes|||AC123317|20241223|FACT 250120 PAPETERIE EXPRESS|0,00|112,98|||20241229||
AC|Achats|AC00084|20241101|618100|Documentation generale|||AC115941|20241101|FACT 250211 FOURNITURES BUREAU|1078,09|0,00|||20241102||
AC|Achats|AC00084|20241101|512000|Banque principale|||AC115941|20241101|FACT 250211 FOURNITURES BUREAU|0,00|1078,09|||20241102||
AC|Achats|AC00085|20240816|623400|Cadeaux a la clientele|||AC085557|20240816|FACT 250216 TELECOM SAS|1314,33|0,00|||20240821||
AC|Achats|AC00085|20240816|514000|Cheques postaux|||AC085557|20240816|FACT 250216 TELECOM SAS|0,00|1314,33|||20240821||
AC|Achats|AC00086|20240711|616000|Primes d'assurance|||AC074734|20240711|FACT 250108 TELECOM SAS|1328,89|0,00|||20240715||
AC|Achats|AC00086|20240711|401000|Fournisseurs|F00005|BUREAU VERITAS|AC074734|20240711|FACT 250108 TELECOM SAS|0,00|1328,89|||20240715||
AC|Achats|AC00087|20240701|623400|Cadeaux a la clientele|||AC073887|20240701|FACT 250107 FOURNITURES BUREAU|333,98|0,00|||20240707||
AC|Achats|AC00087|20240701|514000|Cheques postaux|||AC073887|20240701|FACT 250107 FOURNITURES BUREAU|0,00|333,98|||20240707||
AC|Achats|AC00088|20240823|606800|Autres matieres et fournitures|||AC084405|20240823|FACT 250112 TELECOM SAS|543,57|0,00|||20240827||
AC|Achats|AC00088|20240823|590000|Depreciation des valeurs mobilieres de placement|||AC084405|20240823|FACT 250112 TELECOM SAS|0,00|543,57|||20240827||
AC|Achats|AC00089|20240905|623400|Cadeaux a la clientele|||AC097687|20240905|FACT 250215 ELECTRICITE DE FRANCE|1000,05|0,00|||20240912||
AC|Achats|AC00089|20240905|447100|Autres impots, taxes et versements assimiles|||AC097687|20240905|FACT 250215 ELECTRICITE DE FRANCE|0,00|1000,05|||20240912||
AC|Achats|AC00090|20241108|623000|Publicite, publications, relations publiques|||AC114239|20241108|FACT 250128 TELECOM SAS|109,31|0,00|||20241111||
AC|Achats|AC00090|20241108|438200|Charges sociales sur conges a payer|||AC114239|20241108|FACT 250128 TELECOM SAS|0,00|109,31|||20241111||
AC|Achats|AC00091|20241021|623100|Annonces et insertions|||AC101000|20241021|FACT 250130 FOURNITURES BUREAU|784,41|0,00|||20241022||
AC|Achats|AC00091|20241021|487000|Produits constates d'avance|||AC101000|20241021|FACT 250130 FOURNITURES BUREAU|0,00|784,41|||20241022||
AC|Achats|AC00092|20241018|623100|Annonces et insertions|||AC108174|20241018|FACT 250120 DALKIA FRANCE|510,75|0,00|||20241021||
